"GEO_ID","NAME","P001001","P001002","P001003","P001004","P001005","P001006","P001007","P001008","P001009","P001010","P001011","P001012","P001013","P001014","P001015","P001016","P001017","P001018","P001019","P001020","P001021","P001022","P001023","P001024","P001025","P001026","P001027","P001028","P001029","P001030","P001031","P001032","P001033","P001034","P001035","P001036","P001037","P001038","P001039","P001040","P001041","P001042","P001043","P001044","P001045","P001046","P001047","P001048","P001049","P001050","P001051","P001052","P001053","P001054","P001055","P001056","P001057","P001058","P001059","P001060","P001061","P001062","P001063","P001064","P001065","P001066","P001067","P001068","P001069","P001070","P001071"
"1400000US29510123300","Census Tract 1233, St. Louis city, Missouri","2586","2511","1681","776","7","27","0","20","75","70","23","26","12","1","3","2","1","0","1","0","0","1","0","0","0","5","3","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1400000US29510121200","Census Tract 1212, St. Louis city, Missouri","2474","2446","19","2410","4","2","1","10","28","26","7","0","3","0","0","7","1","3","4","1","0","0","0","0","0","2","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1400000US29510123100","Census Tract 1231, St. Louis city, Missouri","3351","3276","964","2199","9","42","0","62","75","71","50","2","7","1","0","6","3","0","1","0","0","1","0","0","0","4","1","0","0","2","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1400000US29510123200","Census Tract 1232, St. Louis city, Missouri","2298","2216","1374","791","5","34","0","12","82","58","17","10","7","0","7","10","6","0","1","0","0","0","0","0","0","23","12","3","0","0","8","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1400000US29510124100","Census Tract 1241, St. Louis city, Missouri","4644","4488","1060","3213","18","66","0","131","156","118","52","10","6","1","20","19","2","1","7","0","0","0","0","0","0","31","26","0","0","1","0","0","0","0","0","0","0","1","1","0","2","0","0","0","0","0","6","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0"
"1400000US29510124200","Census Tract 1242, St. Louis city, Missouri","3201","3027","938","1855","2","59","1","172","174","148","69","16","5","0","17","21","3","0","14","1","0","0","0","1","1","26","20","3","0","2","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1400000US29510124300","Census Tract 1243, St. Louis city, Missouri","3131","2996","2034","866","10","30","1","55","135","119","46","16","14","0","11","14","10","1","4","0","0","3","0","0","0","16","7","5","0","0","0","0","1","2","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1400000US29510124600","Census Tract 1246, St. Louis city, Missouri","1845","1795","578","1144","2","34","1","36","50","50","32","9","0","0","1","3","1","0","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1400000US29510125500","Census Tract 1255, St. Louis city, Missouri","2885","2832","1738","929","9","126","0","30","53","50","10","3","9","2","2","9","3","0","4","0","0","1","3","3","1","3","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1400000US29510125600","Census Tract 1256, St. Louis city, Missouri","4113","4009","2012","1729","19","206","2","41","104","91","22","7","21","1","4","18","3","0","10","0","0","2","1","2","0","12","10","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1400000US29510125700","Census Tract 1257, St. Louis city, Missouri","3329","3294","59","3210","12","8","0","5","35","29","14","1","0","0","0","4","6","0","4","0","0","0","0","0","0","5","4","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1400000US29510126600","Census Tract 1266, St. Louis city, Missouri","3543","3488","663","2776","20","12","1","16","55","46","18","2","5","0","1","8","5","5","2","0","0","0","0","0","0","3","2","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","5","0","0","3","2","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0"
"1400000US29510126700","Census Tract 1267, St. Louis city, Missouri","1258","1237","284","946","2","3","0","2","21","18","9","5","0","0","0","2","2","0","0","0","0","0","0","0","0","3","2","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1400000US29510126800","Census Tract 1268, St. Louis city, Missouri","3698","3579","3081","356","16","66","1","59","119","115","47","14","22","0","21","2","7","0","1","0","0","0","0","1","0","4","2","0","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1400000US29510126900","Census Tract 1269, St. Louis city, Missouri","5016","4963","52","4878","7","3","5","18","53","45","23","0","0","0","1","5","11","0","3","0","0","0","0","2","0","8","7","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1400000US29510127000","Census Tract 1270, St. Louis city, Missouri","2470","2455","349","1967","3","6","0","130","15","11","7","0","1","0","0","1","2","0","0","0","0","0","0","0","0","4","3","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1400000US29510127100","Census Tract 1271, St. Louis city, Missouri","2234","2194","60","2131","3","0","0","0","40","38","17","0","0","0","0","13","5","2","0","0","0","0","0","1","0","2","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1400000US29510127200","Census Tract 1272, St. Louis city, Missouri","4075","3992","3100","651","12","195","0","34","83","78","27","13","21","0","1","1","6","0","1","0","0","0","1","7","0","4","1","2","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1400000US29510127300","Census Tract 1273, St. Louis city, Missouri","3769","3680","1040","2523","10","86","0","21","89","81","36","3","15","2","5","9","2","1","7","0","0","0","1","0","0","8","6","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1400000US29510127400","Census Tract 1274, St. Louis city, Missouri","4795","4722","1206","3438","8","48","1","21","73","68","28","3","15","1","0","8","4","1","6","0","0","0","0","0","2","2","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1400000US29510127500","Census Tract 1275, St. Louis city, Missouri","2237","2199","521","1649","1","21","1","6","38","34","11","3","2","0","1","8","4","0","4","1","0","0","0","0","0","4","3","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1400000US29510127600","Census Tract 1276, St. Louis city, Missouri","3239","3158","2440","668","6","32","0","12","81","71","21","15","13","2","3","11","2","0","4","0","0","0","0","0","0","10","5","0","0","2","0","0","0","0","0","0","1","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
